date,vtec_n,vtec_mean,vtec_median,vtec_std,vtec_min,vtec_max,f107_obs,kp_mean,kp_max,ap,dst_mean,dst_min
2023-10-11,24,41.914,44.444,15.308,15.569,63.387,158.0,0.583,1.0,3.0,0.8,-3.0
2023-10-12,24,47.793,44.775,22.367,15.656,80.909,157.1,0.458,1.0,2.0,7.2,-1.0
2023-10-13,24,46.213,46.156,22.132,16.026,82.3,149.0,2.584,3.667,13.0,7.5,-10.0
2023-10-14,24,39.32,39.181,15.039,15.552,63.674,148.2,1.416,3.0,6.0,-4.6,-12.0
2023-10-15,24,42.264,42.89,22.308,13.257,76.288,144.6,0.583,1.667,2.0,-0.3,-4.0
2023-10-16,24,38.625,37.141,19.886,11.477,69.074,144.0,0.5,2.0,2.0,1.3,-5.0
2023-10-17,24,38.351,34.836,19.619,13.467,69.029,137.3,0.25,0.667,1.0,5.5,1.0
2023-10-18,24,39.378,35.049,21.278,11.334,75.546,135.3,2.0,3.0,8.0,-1.5,-29.0
2023-10-19,24,40.536,41.046,18.673,17.225,66.754,128.7,1.958,3.333,8.0,-27.3,-38.0
2023-10-20,24,38.526,36.764,20.413,14.496,71.614,125.7,1.708,2.667,6.0,-9.2,-42.0
2023-10-21,24,34.557,25.525,18.714,14.334,65.588,122.6,3.083,5.0,21.0,-56.7,-88.0
2023-10-22,24,31.005,31.221,16.34,11.11,58.993,118.8,1.792,3.0,7.0,-27.5,-41.0
2023-10-23,24,30.552,27.958,15.314,11.635,56.136,122.1,0.25,0.667,1.0,-9.4,-18.0
2023-10-24,24,29.834,29.335,14.376,11.949,51.963,121.1,0.625,1.0,3.0,-4.2,-8.0
2023-10-25,24,30.428,29.639,15.17,10.336,55.358,125.8,0.667,1.667,3.0,-0.2,-6.0
2023-10-26,24,37.094,33.727,20.332,13.043,76.656,126.4,3.375,4.667,21.0,-21.3,-46.0
2023-10-27,24,35.434,35.032,15.72,14.25,62.32,127.5,2.208,4.0,10.0,-32.6,-48.0
2023-10-28,24,34.239,32.393,18.775,10.868,70.649,128.0,3.0,4.0,17.0,-32.5,-60.0
2023-10-29,24,36.951,38.101,19.351,12.773,65.392,135.2,3.917,4.667,26.0,-39.8,-58.0
2023-10-30,24,37.618,32.796,21.502,9.173,75.175,139.7,2.416,4.0,12.0,-26.0,-40.0
2023-10-31,24,33.257,31.023,16.01,10.842,63.068,147.3,1.875,2.667,7.0,-18.0,-31.0
2023-11-01,24,35.943,32.203,19.823,11.087,67.756,158.6,1.958,2.667,8.0,-8.5,-17.0
2023-11-02,24,36.518,38.12,20.185,10.296,66.678,158.4,1.5,2.333,6.0,-3.5,-8.0
2023-11-03,24,33.277,34.764,15.667,11.696,58.879,156.1,0.542,1.0,2.0,2.4,-3.0
2023-11-04,24,37.198,40.176,18.956,11.37,69.929,155.3,1.958,4.667,12.0,-3.7,-54.0
2023-11-05,24,43.317,39.936,20.907,10.996,83.391,154.8,4.625,7.333,61.0,-75.5,-163.0
2023-11-06,24,34.257,32.176,19.116,10.914,65.938,146.2,4.333,5.667,36.0,-89.5,-125.0
2023-11-07,24,39.112,33.041,25.198,10.02,79.869,145.1,3.125,5.0,18.0,-47.4,-67.0
2023-11-08,24,31.078,30.235,16.271,10.888,59.229,145.7,2.875,4.0,15.0,-29.5,-39.0
2023-11-09,24,31.105,33.098,16.1,10.249,57.097,138.7,2.417,3.0,10.0,-24.4,-34.0
2023-11-10,24,27.958,25.675,14.438,9.858,53.139,143.9,1.958,3.333,8.0,-18.5,-28.0
2023-11-11,24,26.88,29.152,14.876,8.41,49.581,141.5,0.958,1.667,4.0,-11.4,-16.0
2023-11-12,24,28.248,25.979,16.5,8.527,57.166,137.2,1.875,4.0,9.0,-1.7,-7.0
2023-11-13,24,26.82,23.444,13.721,11.05,48.839,132.7,2.417,5.0,14.0,-12.8,-38.0
2023-11-14,24,29.823,26.174,16.965,11.417,64.258,123.8,1.334,3.0,6.0,-1.3,-9.0
2023-11-15,24,25.02,19.86,13.353,10.973,46.839,118.9,2.625,3.333,12.0,-10.8,-18.0
2023-11-16,24,21.31,18.497,9.643,10.435,36.889,117.9,1.583,2.0,6.0,-14.2,-23.0
2023-11-17,24,20.977,21.569,9.097,9.145,37.454,119.6,0.583,2.0,2.0,-6.2,-12.0
2023-11-18,24,21.071,19.345,9.478,10.556,40.69,127.1,0.292,1.333,1.0,5.4,-1.0
2023-11-19,24,23.794,21.896,10.156,10.339,44.362,140.1,0.667,1.0,3.0,8.5,3.0
2023-11-20,24,27.139,29.732,11.281,10.524,43.951,156.5,1.125,1.667,4.0,14.0,6.0
2023-11-21,24,29.288,26.523,12.493,13.753,46.355,171.5,3.125,4.333,18.0,-5.0,-38.0
2023-11-22,24,30.522,30.823,16.671,8.902,60.011,189.5,4.0,5.333,30.0,-38.5,-59.0
2023-11-23,24,26.516,26.429,14.996,7.25,49.539,194.2,1.375,3.0,6.0,-21.8,-34.0
2023-11-24,24,31.276,34.095,18.974,7.597,61.368,178.0,1.917,2.667,7.0,-14.7,-26.0
2023-11-25,24,33.891,32.224,20.499,8.844,70.629,176.4,4.292,6.333,37.0,-45.8,-90.0
2023-11-26,24,28.847,26.653,15.601,8.279,54.379,180.2,1.833,4.0,9.0,-46.5,-74.0
2023-11-27,24,26.023,27.587,14.493,7.839,47.515,187.3,1.708,2.333,6.0,-21.9,-32.0
2023-11-28,24,30.429,32.042,18.7,7.287,62.569,254.6,1.667,2.0,6.0,-15.2,-22.0
2023-11-29,24,33.86,39.016,19.256,7.213,61.583,170.6,1.042,1.667,4.0,-10.0,-17.0
2023-11-30,24,29.087,26.943,15.56,8.857,55.003,166.5,1.125,2.333,4.0,-6.7,-12.0
2023-12-01,24,35.913,29.806,25.971,9.119,86.297,162.0,4.958,6.667,52.0,-53.6,-108.0
2023-12-02,24,33.258,27.537,18.968,10.807,65.125,148.2,1.917,5.333,13.0,-66.9,-100.0
2023-12-03,24,21.304,17.094,10.541,8.509,38.032,139.2,2.375,3.0,10.0,-32.0,-40.0
2023-12-04,24,24.106,23.115,12.494,10.181,44.458,137.8,2.084,2.667,9.0,-18.7,-31.0
2023-12-05,24,23.429,18.789,13.284,9.871,46.018,141.6,2.875,3.333,14.0,-19.0,-36.0
2023-12-06,24,20.675,15.993,12.84,7.976,44.793,129.9,2.375,3.0,10.0,-18.8,-27.0
2023-12-07,24,17.774,15.716,7.779,8.359,29.755,134.6,1.167,2.0,4.0,-9.0,-16.0
2023-12-08,24,17.65,15.873,7.965,8.182,30.736,132.6,1.083,2.0,4.0,-4.8,-10.0
2023-12-09,24,18.117,17.864,7.8,8.988,32.689,127.9,0.25,0.667,1.0,-6.3,-11.0
2023-12-10,24,17.401,16.442,6.2,9.158,27.868,126.6,0.708,1.333,3.0,-5.0,-8.0
2023-12-11,24,18.496,17.343,7.221,9.525,33.505,125.9,0.208,1.0,1.0,-0.5,-5.0
2023-12-12,24,19.836,18.755,8.172,10.752,35.088,126.2,1.542,3.333,7.0,-1.7,-23.0
2023-12-13,24,19.529,21.382,7.958,8.284,31.267,134.8,1.708,2.667,7.0,-12.7,-21.0
2023-12-14,24,22.454,17.952,11.847,9.864,45.964,155.1,2.75,4.333,15.0,-47.2,-78.0
2023-12-15,24,20.191,17.788,9.804,8.469,37.311,144.3,2.167,3.333,11.0,-18.4,-33.0
2023-12-16,24,19.13,16.346,10.723,5.411,38.593,149.0,2.584,4.0,13.0,-13.5,-35.0
2023-12-17,24,25.23,19.359,16.18,8.493,55.224,154.6,4.166,5.333,33.0,-42.4,-77.0
2023-12-18,24,24.802,19.76,15.583,8.526,51.638,161.4,3.542,5.333,23.0,-34.8,-69.0
2023-12-19,24,24.012,22.107,12.978,9.823,46.478,179.3,2.375,3.667,11.0,-27.3,-43.0
2023-12-20,24,26.359,24.991,15.189,8.623,50.122,195.3,2.208,4.0,10.0,-24.7,-33.0
2023-12-21,24,21.955,22.902,11.841,6.536,40.945,193.6,0.958,2.667,4.0,-18.1,-29.0
2023-12-22,24,24.336,25.656,13.571,7.503,45.788,186.7,0.5,1.333,2.0,-6.9,-17.0
2023-12-23,24,23.335,24.951,11.255,8.344,38.738,174.2,1.208,2.667,5.0,-1.8,-17.0
2023-12-24,24,23.765,20.937,10.902,10.707,42.591,183.4,2.0,3.0,9.0,-8.8,-21.0
2023-12-25,24,26.327,30.023,10.851,11.648,39.616,166.7,0.625,1.333,3.0,3.3,-5.0
2023-12-26,24,24.606,25.15,12.312,9.114,44.419,154.2,1.208,1.667,5.0,8.0,2.0
2023-12-27,24,23.248,21.816,11.275,10.141,43.862,149.4,1.0,2.0,4.0,5.3,-2.0
2023-12-28,24,21.5,17.231,10.541,10.441,39.547,146.7,0.417,1.667,2.0,8.3,5.0
2023-12-29,24,23.341,21.803,9.552,12.65,39.45,142.9,1.5,2.333,6.0,14.1,9.0
2023-12-30,24,21.407,17.404,9.477,11.361,40.236,139.7,0.958,2.333,4.0,11.0,4.0
2023-12-31,24,20.445,20.592,7.931,9.605,33.196,146.2,0.583,1.333,3.0,4.5,0.0
2024-01-01,24,20.939,19.954,8.274,10.679,35.028,135.7,1.917,4.0,10.0,-4.2,-27.0
2024-01-02,24,20.017,16.14,10.133,8.677,42.268,142.1,1.917,2.667,8.0,-10.5,-17.0
2024-01-03,24,18.506,17.763,8.857,7.689,33.741,140.2,2.334,3.333,11.0,-4.0,-22.0
2024-01-04,24,20.26,17.195,12.217,6.307,45.555,125.8,1.25,2.667,5.0,-10.1,-18.0
2024-01-05,24,17.157,16.099,8.057,7.507,30.572,152.7,1.083,2.0,4.0,-11.8,-20.0
2024-01-06,24,18.549,16.87,8.175,9.096,31.667,159.4,0.375,1.0,2.0,-5.4,-12.0
2024-01-07,24,19.046,19.32,7.679,9.076,30.51,167.1,0.125,0.333,1.0,0.5,-5.0
2024-01-08,24,21.024,21.453,10.201,7.956,38.129,176.2,0.667,2.0,3.0,7.5,0.0
2024-01-09,24,24.308,20.151,13.022,7.618,46.088,175.9,1.208,2.333,5.0,4.2,-1.0
2024-01-10,24,27.804,22.918,17.909,9.112,60.355,186.0,1.75,2.333,6.0,-0.2,-11.0
2024-01-11,24,25.584,23.134,14.029,8.324,48.158,192.5,1.333,2.0,5.0,-8.6,-18.0
2024-01-12,24,26.105,24.388,15.108,7.159,55.522,186.4,0.875,1.333,4.0,-3.1,-12.0
2024-01-13,24,25.453,21.851,13.06,9.865,46.38,185.4,0.458,0.667,2.0,-2.5,-6.0
2024-01-14,24,30.507,29.565,16.177,10.849,57.108,187.9,1.667,2.0,6.0,-9.2,-24.0
2024-01-15,24,31.187,26.317,18.219,8.937,61.547,182.5,1.333,2.333,5.0,-6.2,-13.0
2024-01-16,24,29.098,24.895,17.325,8.414,59.853,179.6,1.125,2.667,5.0,-3.1,-9.0
2024-01-17,24,26.692,22.89,15.356,7.857,56.222,174.1,0.75,1.333,3.0,0.7,-7.0
2024-01-18,24,29.046,25.43,17.711,7.255,59.858,162.3,1.5,2.333,6.0,-3.2,-14.0
2024-01-19,24,27.863,26.752,15.382,9.752,53.171,157.4,1.75,2.667,7.0,-10.1,-23.0
2024-01-20,24,29.562,29.826,17.271,9.03,57.371,166.3,1.583,2.333,6.0,-6.5,-13.0
2024-01-21,24,26.121,27.414,14.122,8.718,46.513,178.5,1.125,2.0,4.0,-1.7,-14.0
2024-01-22,24,30.391,29.765,18.666,8.423,60.492,196.1,1.667,3.333,8.0,3.2,-8.0
2024-01-23,24,25.928,23.858,13.975,8.274,50.813,180.3,1.583,2.667,6.0,-1.9,-11.0
2024-01-24,24,26.013,23.575,14.781,9.053,51.594,172.0,1.666,3.333,8.0,-0.8,-15.0
2024-01-25,24,26.127,25.441,13.796,7.831,49.921,160.5,1.25,2.333,5.0,4.3,-4.0
2024-01-26,24,27.276,27.464,13.884,9.916,49.712,156.7,1.167,2.0,4.0,-0.2,-8.0
2024-01-27,24,28.684,27.67,15.275,8.903,56.148,148.1,1.042,2.333,4.0,-1.8,-10.0
2024-01-28,24,28.577,27.848,15.298,7.285,54.377,141.1,1.708,3.0,7.0,7.9,-10.0
2024-01-29,24,30.972,28.213,18.295,9.142,65.508,140.3,1.875,2.667,7.0,-4.5,-10.0
2024-01-30,24,29.809,27.895,17.293,8.113,58.631,135.0,1.75,2.333,6.0,-5.2,-14.0
2024-01-31,24,25.733,22.947,12.385,8.535,49.001,136.2,1.666,2.333,6.0,-5.4,-11.0
2024-02-01,24,28.635,27.635,15.887,9.291,57.276,136.9,1.417,2.0,5.0,-2.2,-9.0
2024-02-02,24,27.775,26.443,14.769,9.181,52.377,142.6,0.5,1.0,2.0,-2.2,-7.0
2024-02-03,24,27.566,26.065,15.707,9.575,54.103,156.4,0.292,0.667,2.0,2.4,-3.0
2024-02-04,24,34.162,33.305,16.928,13.14,60.555,170.4,1.375,3.0,6.0,6.2,-3.0
2024-02-05,24,28.45,27.086,12.135,11.19,47.352,173.4,1.417,2.667,6.0,8.2,2.0
2024-02-06,24,33.336,41.47,16.087,11.352,50.029,190.3,1.75,3.0,7.0,2.1,-12.0
2024-02-07,24,34.176,37.194,13.654,10.701,53.764,188.4,0.792,1.333,3.0,0.7,-5.0
2024-02-08,24,33.817,38.574,15.109,11.81,53.376,185.0,1.125,1.667,4.0,-1.1,-10.0
2024-02-09,24,35.898,34.682,18.295,10.39,67.046,183.4,1.083,3.0,5.0,1.7,-9.0
2024-02-10,24,34.936,33.974,16.682,10.625,62.551,193.8,1.042,2.333,4.0,12.4,5.0
2024-02-11,24,39.256,39.515,21.274,10.389,75.824,180.4,2.667,4.333,14.0,-6.8,-21.0
2024-02-12,24,38.333,40.096,16.509,14.393,61.899,208.3,0.958,2.333,4.0,-3.6,-15.0
2024-02-13,24,36.0,32.02,18.677,11.467,68.218,194.8,2.083,3.667,9.0,-5.0,-18.0
2024-02-14,24,36.107,37.313,16.156,14.151,59.229,184.1,1.208,3.0,5.0,-10.6,-20.0
2024-02-15,24,35.028,34.428,13.324,15.187,56.284,178.3,0.75,1.333,3.0,0.8,-6.0
2024-02-16,24,36.213,34.472,15.894,15.041,61.84,168.8,0.875,2.0,3.0,3.6,-13.0
2024-02-17,24,41.987,42.145,20.309,15.775,74.711,169.9,1.042,2.0,4.0,-2.9,-15.0
2024-02-18,24,38.513,40.275,15.763,15.116,59.873,156.5,1.125,3.333,5.0,-13.1,-26.0
2024-02-19,24,33.209,31.906,15.348,12.496,56.46,152.1,0.125,0.333,1.0,-3.0,-8.0
2024-02-20,24,35.358,36.723,15.603,11.887,58.753,152.6,1.417,2.333,5.0,-5.2,-18.0
2024-02-21,24,34.41,35.114,14.2,12.319,58.902,169.9,0.708,1.333,3.0,3.2,-3.0
2024-02-22,24,35.128,38.714,15.031,10.717,57.902,173.3,1.333,1.667,5.0,-3.6,-14.0
2024-02-23,24,34.713,30.818,17.377,8.304,64.529,172.9,0.542,1.333,2.0,3.8,-1.0
2024-02-24,24,36.608,34.442,20.012,9.287,72.266,179.2,1.417,2.333,6.0,1.3,-13.0
2024-02-25,24,39.101,36.619,19.46,13.534,72.145,180.8,2.417,3.0,10.0,-11.5,-27.0
2024-02-26,24,43.32,38.398,24.675,14.771,87.585,171.7,2.25,3.0,10.0,-8.2,-18.0
2024-02-27,24,34.981,29.425,18.423,13.277,65.949,168.3,2.208,4.333,12.0,-14.6,-25.0
2024-02-28,24,36.99,32.045,22.32,10.163,79.068,179.1,1.167,2.0,4.0,-9.1,-18.0
2024-02-29,24,34.92,31.216,17.505,11.599,64.632,164.1,0.792,1.667,3.0,-1.4,-4.0
2024-03-01,24,37.231,38.976,18.723,13.393,64.743,152.8,1.708,2.667,7.0,-11.5,-22.0
2024-03-02,24,35.667,30.683,15.98,15.627,62.303,152.3,1.0,2.333,4.0,-4.1,-12.0
2024-03-03,24,45.31,43.369,26.163,12.918,83.442,145.5,3.5,6.333,34.0,-26.2,-112.0
2024-03-04,24,34.864,34.99,14.739,9.239,54.408,139.9,1.916,4.0,9.0,-49.9,-86.0
2024-03-05,24,35.737,37.448,17.017,9.853,56.802,141.5,1.458,2.667,6.0,-27.0,-37.0
2024-03-06,24,39.846,39.415,19.741,12.32,73.657,136.0,1.208,3.0,5.0,-15.8,-32.0
2024-03-07,24,39.343,39.433,17.731,14.866,70.123,136.6,2.5,3.667,11.0,-10.4,-36.0
2024-03-08,24,38.753,37.722,16.386,12.944,64.831,129.0,2.0,3.667,9.0,-15.9,-25.0
2024-03-09,24,39.755,38.565,16.372,11.712,64.851,134.5,2.333,4.0,11.0,-18.2,-25.0
2024-03-10,24,33.978,32.237,14.657,12.589,59.96,127.0,1.708,2.333,6.0,-12.1,-17.0
2024-03-11,24,37.18,33.422,20.428,11.764,75.092,126.7,0.958,2.0,4.0,-5.6,-14.0
2024-03-12,24,37.561,34.253,20.384,10.987,73.709,130.5,1.042,2.333,4.0,-4.2,-12.0
2024-03-13,24,36.687,36.158,16.77,13.647,61.211,128.3,1.833,3.333,8.0,-11.2,-21.0
2024-03-14,24,41.569,37.81,20.769,14.754,73.252,127.1,1.667,3.0,7.0,-4.9,-12.0
2024-03-15,24,39.213,35.668,19.98,9.123,68.955,129.0,1.458,3.333,6.0,-9.4,-16.0
2024-03-16,24,40.672,31.844,25.92,9.716,86.382,144.1,0.292,0.667,2.0,0.3,-3.0
2024-03-17,24,39.503,36.398,22.09,11.645,74.59,151.3,0.042,0.333,0.0,4.3,1.0
2024-03-18,24,35.162,32.666,14.8,12.984,58.934,177.4,0.792,2.667,3.0,7.8,-15.0
2024-03-19,24,43.984,43.902,19.424,16.575,72.234,168.9,1.708,2.667,6.0,-14.3,-25.0
2024-03-20,24,43.158,43.539,14.856,16.306,62.935,175.5,0.917,2.333,4.0,0.3,-6.0
2024-03-21,24,49.104,39.224,22.954,14.509,82.109,196.9,3.458,4.667,22.0,-20.2,-74.0
2024-03-22,24,43.039,44.231,14.658,18.395,62.074,197.6,1.958,3.333,10.0,-24.7,-51.0
2024-03-23,24,49.752,51.005,19.28,18.331,77.017,210.7,4.084,5.667,31.0,-26.1,-79.0
2024-03-24,24,49.431,42.896,19.965,21.292,79.321,195.1,4.958,8.333,68.0,-73.5,-128.0
2024-03-25,24,25.547,23.834,8.474,11.652,38.27,190.1,3.583,5.0,25.0,-58.9,-88.0
2024-03-26,24,37.411,36.208,21.063,10.81,71.255,178.2,2.334,3.0,10.0,-41.5,-57.0
2024-03-27,24,46.48,46.591,21.756,17.083,78.139,174.6,1.458,3.0,6.0,-23.8,-33.0
2024-03-28,24,47.185,43.728,22.624,14.088,85.286,172.7,1.875,2.667,7.0,-8.3,-17.0
2024-03-29,24,50.01,44.401,23.563,19.721,90.946,167.3,1.125,1.667,4.0,-5.5,-10.0
2024-03-30,24,44.833,37.14,21.637,15.405,80.926,139.6,0.833,1.667,3.0,3.0,-5.0
2024-03-31,24,34.925,29.801,13.813,19.597,58.314,133.6,1.875,3.667,8.0,-10.8,-17.0
2024-04-01,24,38.141,33.936,19.662,13.612,71.141,120.4,2.208,3.667,10.0,-15.0,-33.0
2024-04-02,24,38.666,31.661,22.029,13.318,78.623,112.8,1.667,2.667,6.0,-10.2,-21.0
2024-04-03,24,35.241,30.74,17.708,13.692,63.745,111.7,1.417,2.667,6.0,-6.8,-12.0
2024-04-04,24,34.78,27.474,17.599,13.733,67.017,113.7,2.167,3.333,10.0,-2.9,-21.0
2024-04-05,24,35.839,29.352,15.973,15.917,64.583,120.5,2.458,3.333,10.0,-16.8,-23.0
2024-04-06,24,35.05,30.119,15.913,15.684,58.602,122.9,2.167,3.0,9.0,-17.2,-27.0
2024-04-07,24,37.421,32.571,18.082,14.917,64.549,124.6,1.583,2.333,6.0,-9.5,-21.0
2024-04-08,24,41.717,38.402,19.739,15.28,69.416,124.8,1.458,3.333,7.0,-12.5,-23.0
2024-04-09,24,36.271,29.483,17.367,13.907,65.474,124.4,2.042,3.333,9.0,-6.8,-18.0
2024-04-10,24,39.07,37.791,16.561,17.726,66.387,131.2,1.833,2.667,7.0,-3.7,-9.0
2024-04-11,24,35.649,31.439,13.768,16.851,59.636,143.7,1.167,2.667,5.0,3.2,-2.0
2024-04-12,24,43.587,42.573,21.062,16.952,78.455,151.5,1.208,2.333,5.0,4.5,-1.0
2024-04-13,24,43.087,43.751,16.717,16.683,66.543,161.0,1.25,2.0,5.0,6.8,2.0
2024-04-14,24,49.735,49.648,19.855,20.468,76.005,178.4,1.25,1.667,5.0,13.2,1.0
2024-04-15,24,49.892,49.449,15.496,25.78,73.535,191.9,1.5,2.667,6.0,3.1,-16.0
2024-04-16,24,45.463,49.032,14.98,23.828,66.462,198.7,4.125,5.333,31.0,-41.9,-65.0
2024-04-17,24,46.938,43.054,17.38,20.586,73.55,216.5,1.458,3.0,6.0,-27.3,-49.0
2024-04-18,24,49.163,51.663,14.893,23.218,69.125,226.9,0.75,1.667,3.0,-2.8,-13.0
2024-04-19,24,57.109,56.929,20.068,25.122,81.212,213.4,4.334,7.0,45.0,-43.0,-117.0
2024-04-20,24,55.318,56.021,18.835,23.662,82.782,209.5,2.334,2.667,10.0,-55.0,-68.0
2024-04-21,24,54.783,52.153,19.388,26.049,83.017,217.1,3.25,4.0,18.0,-49.2,-65.0
2024-04-22,24,48.153,54.322,13.787,23.006,65.65,226.8,1.875,2.333,7.0,-29.3,-46.0
2024-04-23,24,59.186,59.139,19.582,28.8,86.35,219.1,1.667,2.667,6.0,-20.2,-30.0
2024-04-24,24,52.323,50.71,16.759,26.706,78.47,199.1,0.583,1.0,3.0,-7.8,-19.0
2024-04-25,24,55.94,58.604,18.113,25.07,81.291,166.7,0.375,0.667,2.0,-0.7,-7.0
2024-04-26,24,54.115,49.964,16.544,30.808,83.536,152.6,2.875,5.0,17.0,-28.7,-51.0
2024-04-27,24,33.809,31.922,4.704,27.681,43.834,152.6,2.542,3.333,12.0,-19.6,-39.0
2024-04-28,24,38.635,36.748,14.719,16.718,62.225,140.1,1.25,3.667,6.0,-13.6,-39.0
2024-04-29,24,39.883,38.62,13.199,20.462,59.106,137.6,1.542,2.667,6.0,2.3,-10.0
2024-04-30,24,41.998,44.879,17.054,19.283,65.947,130.2,2.25,4.333,13.0,6.0,-17.0
2024-05-01,24,37.174,36.081,9.742,22.779,52.527,134.8,1.583,3.667,7.0,-2.2,-26.0
2024-05-02,24,37.252,37.389,17.138,15.913,60.34,141.9,4.0,6.667,42.0,-21.4,-89.0
2024-05-03,24,28.769,29.749,9.847,12.681,41.525,156.0,1.708,4.0,8.0,-35.8,-55.0
2024-05-04,24,36.754,37.792,13.359,16.319,54.441,166.6,1.042,3.0,5.0,-9.9,-18.0
2024-05-05,24,39.569,42.442,11.308,21.285,54.51,176.9,2.042,4.333,10.0,3.1,-39.0
2024-05-06,24,34.673,36.641,7.743,19.652,45.001,171.2,2.708,5.333,16.0,-14.0,-43.0
2024-05-07,24,35.794,37.358,15.334,16.187,61.496,203.6,1.542,2.667,6.0,-3.8,-15.0
2024-05-08,24,40.302,36.052,13.813,19.939,64.618,227.1,1.417,2.0,5.0,7.0,3.0
2024-05-09,24,43.015,43.347,15.006,21.608,65.389,233.2,1.292,2.333,5.0,17.5,13.0
2024-05-10,24,46.369,45.125,13.3,27.53,67.631,223.4,4.792,8.667,105.0,-40.6,-339.0
2024-05-11,24,18.687,17.001,5.309,10.699,27.686,213.7,8.375,9.0,271.0,-286.5,-406.0
2024-05-12,24,32.706,36.989,17.019,8.331,57.845,221.8,4.583,7.0,53.0,-110.6,-150.0
2024-05-13,24,27.478,27.855,7.663,12.707,41.9,215.4,3.5,6.0,27.0,-63.2,-93.0
2024-05-14,24,42.795,46.425,18.158,17.015,66.612,219.8,1.625,2.333,6.0,-45.3,-54.0
2024-05-15,24,51.746,48.919,14.993,28.535,75.882,216.0,2.208,3.0,9.0,-38.3,-49.0
2024-05-16,24,47.53,48.673,8.664,31.805,59.783,207.2,3.417,6.0,27.0,-56.0,-82.0
2024-05-17,24,50.693,53.486,13.388,28.815,70.481,204.1,3.375,6.0,30.0,-48.2,-88.0
2024-05-18,24,35.564,34.861,4.047,30.546,46.266,194.3,2.375,4.0,12.0,-61.6,-82.0
2024-05-19,24,46.445,48.261,17.435,20.068,70.196,200.7,1.917,2.667,8.0,-29.3,-42.0
2024-05-20,24,50.101,47.635,13.928,29.08,72.606,199.7,1.417,2.333,6.0,-19.1,-34.0
2024-05-21,24,55.714,55.102,18.536,29.335,85.057,190.8,1.708,2.667,7.0,-12.7,-24.0
2024-05-22,24,49.634,48.449,11.214,32.12,68.415,195.7,0.75,1.667,3.0,-2.7,-12.0
2024-05-23,24,50.517,48.105,13.404,30.414,71.796,176.2,1.875,3.333,8.0,-10.5,-28.0
2024-05-24,24,35.768,36.165,5.891,25.988,44.862,162.8,1.958,3.0,9.0,-20.1,-27.0
2024-05-25,24,38.071,37.329,11.8,21.67,55.533,152.4,1.375,2.333,5.0,-8.0,-20.0
2024-05-26,24,42.541,36.959,15.463,23.704,69.603,155.6,1.958,2.667,8.0,-14.8,-27.0
2024-05-27,24,37.093,34.186,12.595,20.002,55.476,170.0,1.708,3.0,7.0,-5.6,-12.0
2024-05-28,24,39.494,38.335,11.091,23.088,56.299,166.4,1.042,2.0,4.0,3.8,-8.0
2024-05-29,24,41.349,37.39,14.629,21.953,65.232,170.5,1.375,2.333,5.0,15.8,2.0
2024-05-30,24,41.583,37.754,10.466,29.234,58.611,172.9,1.625,3.333,7.0,2.0,-18.0
2024-05-31,24,34.274,31.973,7.788,22.558,47.833,179.4,2.042,4.333,10.0,-19.5,-28.0
2024-06-01,24,37.724,33.065,13.752,20.016,57.441,226.9,1.0,2.667,4.0,-14.4,-25.0
2024-06-02,24,40.905,41.183,11.442,22.557,55.373,179.8,0.958,2.333,4.0,-0.7,-8.0
2024-06-03,24,44.987,42.997,9.67,28.719,58.361,186.0,1.875,4.333,9.0,-2.9,-12.0
2024-06-04,24,44.894,44.712,9.487,28.744,58.651,192.3,1.417,2.667,6.0,-14.0,-23.0
2024-06-05,24,45.923,45.91,13.685,25.032,64.697,195.3,1.667,2.333,6.0,-6.0,-18.0
2024-06-06,24,40.89,42.088,6.545,29.39,50.046,190.9,1.208,2.0,5.0,-14.2,-23.0
2024-06-07,24,44.217,44.317,12.294,24.964,59.059,184.4,3.417,6.333,29.0,-14.9,-29.0
2024-06-08,24,43.648,45.269,10.387,28.776,60.475,190.4,2.667,4.667,14.0,-21.0,-34.0
2024-06-09,24,44.425,43.378,12.142,27.519,63.871,180.9,1.208,2.0,5.0,-13.8,-20.0
2024-06-10,24,49.43,45.516,15.818,28.44,75.165,177.8,1.708,4.0,9.0,0.2,-14.0
2024-06-11,24,38.288,35.957,9.117,24.885,53.809,164.9,1.958,4.333,10.0,-16.8,-44.0
2024-06-12,24,44.267,40.848,14.523,23.586,66.958,164.9,0.917,1.333,4.0,-5.3,-12.0
2024-06-13,24,41.925,42.308,9.561,25.948,53.744,170.1,0.542,1.0,2.0,-1.6,-9.0
2024-06-14,24,47.164,47.299,16.129,25.315,69.839,169.0,1.292,2.333,5.0,-6.0,-14.0
2024-06-15,24,43.728,41.126,8.743,31.973,61.14,170.7,3.042,4.667,17.0,-14.3,-31.0
2024-06-16,24,39.239,41.072,9.688,23.203,52.395,167.3,2.625,4.0,14.0,-21.0,-39.0
2024-06-17,24,40.737,39.658,11.836,22.332,57.473,179.9,2.458,3.333,11.0,-7.4,-20.0
2024-06-18,24,32.324,30.551,6.2,23.624,44.206,192.7,2.334,3.333,10.0,-10.0,-18.0
2024-06-19,24,36.035,35.731,13.006,17.636,56.144,196.0,2.25,3.333,10.0,-8.0,-15.0
2024-06-20,24,41.523,40.466,10.573,25.234,56.397,203.3,1.666,2.333,6.0,-7.6,-15.0
